證期會代碼,公司簡稱,分類代碼,分類名稱
073122,8y永豐,0999,認購權證
073123,8z永豐,0999,認購權證
073124,9a永豐,0999,認購權證
073125,9b永豐,0999,認購權證
073126,9c永豐,0999,認購權證
073127,9d永豐,0999,認購權證
073128,9e永豐,0999,認購權證
073129,9f永豐,0999,認購權證
073130,9g永豐,0999,認購權證
073131,9j永豐,0999,認購權證
073132,9k永豐,0999,認購權證
073133,9l永豐,0999,認購權證
073134,統一f9,0999,認購權證
073135,統一g1,0999,認購權證
073136,統一g2,0999,認購權證
073137,統一g3,0999,認購權證
073138,元惺19,0999,認購權證
073139,元惺20,0999,認購權證
073140,元惺21,0999,認購權證
073141,元惺22,0999,認購權證
073142,元惺23,0999,認購權證
073143,元惺24,0999,認購權證
073144,元惺25,0999,認購權證
073145,國泰24,0999,認購權證
073146,國泰25,0999,認購權證
073147,元大40,0999,認購權證
073148,元大41,0999,認購權證
073149,元大42,0999,認購權證
073150,元大43,0999,認購權證
073151,元大44,0999,認購權證
073152,元大45,0999,認購權證
073153,元大46,0999,認購權證
073154,元大47,0999,認購權證
073155,元大48,0999,認購權證
073156,元大49,0999,認購權證
073157,工銀f3,0999,認購權證
073158,工銀f4,0999,認購權證
073159,工銀f5,0999,認購權證
073160,工銀f6,0999,認購權證
073161,工銀f7,0999,認購權證
073162,工銀f8,0999,認購權證
073163,工銀f9,0999,認購權證
073164,fv亞沽,0999,認購權證
073165,fw亞沽,0999,認購權證
073166,凱基01,0999,認購權證
073167,凱基k3,0999,認購權證
073168,凱基k4,0999,認購權證
073169,凱基k5,0999,認購權證
073170,凱基k6,0999,認購權證
073171,凱基k7,0999,認購權證
073172,凱基k8,0999,認購權證
073173,凱基k9,0999,認購權證
073174,凱基l1,0999,認購權證
073175,凱基l2,0999,認購權證
073176,凱基l3,0999,認購權證
073177,凱基l4,0999,認購權證
073178,凱基l5,0999,認購權證
073179,凱基l6,0999,認購權證
073180,凱基l7,0999,認購權證
073181,凱基l8,0999,認購權證
073182,凱基l9,0999,認購權證
073183,凱基m1,0999,認購權證
073184,凱基m2,0999,認購權證
073185,凱基m6,0999,認購權證
073186,凱基m7,0999,認購權證
073187,凱基m8,0999,認購權證
073188,凱基m9,0999,認購權證
073189,惺邦g1,0999,認購權證
073190,惺邦g2,0999,認購權證
073191,惺邦g3,0999,認購權證
073192,惺邦g4,0999,認購權證
073193,惺邦g5,0999,認購權證
073194,惺邦g6,0999,認購權證
073195,惺邦g7,0999,認購權證
073196,惺邦g8,0999,認購權證
073197,惺邦g9,0999,認購權證
073198,惺邦h1,0999,認購權證
073199,惺邦h2,0999,認購權證
073200,惺邦h3,0999,認購權證
073201,永昌nm,0999,認購權證
073202,永昌nn,0999,認購權證
073203,永昌np,0999,認購權證
073204,永昌nq,0999,認購權證
073205,永昌nr,0999,認購權證
073206,永昌ns,0999,認購權證
073207,永昌nt,0999,認購權證
073208,永昌nu,0999,認購權證
073209,永昌nv,0999,認購權證
073210,永昌nw,0999,認購權證
073211,兆豐fr,0999,認購權證
073212,兆豐fs,0999,認購權證
073213,兆豐ft,0999,認購權證
073214,兆豐fu,0999,認購權證
073215,日盛1w,0999,認購權證
073216,日盛1x,0999,認購權證
073217,日盛1y,0999,認購權證
073218,日盛1z,0999,認購權證
073219,工銀g1,0999,認購權證
073220,工銀g2,0999,認購權證
073221,fx亞沽,0999,認購權證
073222,國票a2,0999,認購權證
073223,國票a3,0999,認購權證
073224,國票a4,0999,認購權證
073225,國票a5,0999,認購權證
073226,國票a6,0999,認購權證
073227,國票a7,0999,認購權證
073228,康姓ny,0999,認購權證
073229,康姓aa,0999,認購權證
073230,康姓nz,0999,認購權證
073231,元惺29,0999,認購權證
073232,元惺30,0999,認購權證
073233,元惺31,0999,認購權證
073234,元惺32,0999,認購權證
073235,元惺33,0999,認購權證
073236,元惺34,0999,認購權證
073237,元惺35,0999,認購權證
073238,gl中則,0999,認購權證
073239,gm中則,0999,認購權證
073240,gn中則,0999,認購權證
073241,gp中則,0999,認購權證
073242,gq中則,0999,認購權證
073243,gr中則,0999,認購權證
073244,gs中則,0999,認購權證
073245,gt中則,0999,認購權證
073246,兆豐fw,0999,認購權證
073247,兆豐fx,0999,認購權證
073248,兆豐fy,0999,認購權證
073249,兆豐fz,0999,認購權證
073250,元大53,0999,認購權證
073251,元大54,0999,認購權證
073252,元大55,0999,認購權證
073253,元大56,0999,認購權證
073254,元大57,0999,認購權證
073255,元大58,0999,認購權證
073256,國泰26,0999,認購權證
073257,國泰27,0999,認購權證
073258,9n永豐,0999,認購權證
073259,9p永豐,0999,認購權證
073260,9q永豐,0999,認購權證
073261,9r永豐,0999,認購權證
073262,9s永豐,0999,認購權證
073263,9t永豐,0999,認購權證
073264,9u永豐,0999,認購權證
073265,9y永豐,0999,認購權證
073266,褂銀67,0999,認購權證
073267,褂銀68,0999,認購權證
073268,gu群益,0999,認購權證
073269,gv群益,0999,認購權證
073270,gw群益,0999,認購權證
073271,gx群益,0999,認購權證
073272,gy群益,0999,認購權證
073273,gz群益,0999,認購權證
073274,ha群益,0999,認購權證
073275,hb群益,0999,認購權證
073276,hc群益,0999,認購權證
073277,hd群益,0999,認購權證
073278,he群益,0999,認購權證
073279,hf群益,0999,認購權證
073280,hg群益,0999,認購權證
073281,hh群益,0999,認購權證
073282,hi群益,0999,認購權證
073283,hj群益,0999,認購權證
073284,hk群益,0999,認購權證
073285,hp群益,0999,認購權證
073286,hq群益,0999,認購權證
073287,凱基02,0999,認購權證
073288,凱基03,0999,認購權證
073289,凱基04,0999,認購權證
073290,凱基05,0999,認購權證
073291,凱基06,0999,認購權證
073292,凱基07,0999,認購權證
073293,凱基08,0999,認購權證
073294,凱基09,0999,認購權證
073295,凱基10,0999,認購權證
073296,凱基11,0999,認購權證
073297,凱基12,0999,認購權證
073298,凱基13,0999,認購權證
073299,凱基14,0999,認購權證
073300,凱基15,0999,認購權證
073301,凱基16,0999,認購權證
073302,凱基20,0999,認購權證
073303,惺邦h6,0999,認購權證
073304,惺邦h7,0999,認購權證
073305,惺邦h8,0999,認購權證
073306,惺邦h9,0999,認購權證
073307,惺邦j1,0999,認購權證
073308,惺邦j2,0999,認購權證
073309,惺邦j3,0999,認購權證
073310,惺邦j4,0999,認購權證
073311,惺邦j5,0999,認購權證
073312,9z永豐,0999,認購權證
073313,ab永豐,0999,認購權證
073314,ac永豐,0999,認購權證
073315,hr群益,0999,認購權證
073316,hs群益,0999,認購權證
073317,ht群益,0999,認購權證
073318,hu群益,0999,認購權證
073319,hv群益,0999,認購權證
073320,hw群益,0999,認購權證
073321,hx群益,0999,認購權證
073322,日盛2a,0999,認購權證
073323,日盛2b,0999,認購權證
073324,日盛2c,0999,認購權證
073325,日盛2d,0999,認購權證
073326,日盛2e,0999,認購權證
073327,元惺38,0999,認購權證
073328,元惺39,0999,認購權證
073329,元惺40,0999,認購權證
073330,元惺41,0999,認購權證
073331,統一g6,0999,認購權證
073332,統一g7,0999,認購權證
073333,統一g8,0999,認購權證
073334,gb亞沽,0999,認購權證
073335,gc亞沽,0999,認購權證
073336,gd亞沽,0999,認購權證
073337,ge亞沽,0999,認購權證
073338,gf亞沽,0999,認購權證
073339,gg亞沽,0999,認購權證
073340,凱基21,0999,認購權證
073341,凱基22,0999,認購權證
073342,凱基23,0999,認購權證
073343,凱基24,0999,認購權證
073344,凱基25,0999,認購權證
073345,凱基26,0999,認購權證
073346,凱基27,0999,認購權證
073347,凱基28,0999,認購權證
073348,凱基29,0999,認購權證
073349,元大59,0999,認購權證
073350,元大60,0999,認購權證
073351,元大61,0999,認購權證
073352,元大62,0999,認購權證
073353,元大63,0999,認購權證
073354,元大66,0999,認購權證
073355,元大67,0999,認購權證
073356,元大69,0999,認購權證
073357,惺邦j7,0999,認購權證
073358,惺邦j8,0999,認購權證
073359,惺邦j9,0999,認購權證
073360,惺邦k1,0999,認購權證
073361,惺邦k2,0999,認購權證
073362,惺邦k3,0999,認購權證
073363,惺邦k4,0999,認購權證
073364,47第一,0999,認購權證
073365,gw中則,0999,認購權證
073366,ad永豐,0999,認購權證
073367,ae永豐,0999,認購權證
073368,af永豐,0999,認購權證
073369,ag永豐,0999,認購權證
073370,ah永豐,0999,認購權證
073371,aj永豐,0999,認購權證
073372,國票a8,0999,認購權證
073373,國票a9,0999,認購權證
073374,國票b1,0999,認購權證
073375,元惺48,0999,認購權證
073376,元惺49,0999,認購權證
073377,元惺50,0999,認購權證
073378,元惺51,0999,認購權證
073379,元惺52,0999,認購權證
073380,元惺53,0999,認購權證
073381,統一g9,0999,認購權證
073382,統一h1,0999,認購權證
073383,元大72,0999,認購權證
073384,元大73,0999,認購權證
073385,元大74,0999,認購權證
073386,元大75,0999,認購權證
073387,元大76,0999,認購權證
073388,元大77,0999,認購權證
073389,元大78,0999,認購權證
073390,元大79,0999,認購權證
073391,元大80,0999,認購權證
073392,元大81,0999,認購權證
073393,元大82,0999,認購權證
073394,元大83,0999,認購權證
073395,元大84,0999,認購權證
073396,gk亞沽,0999,認購權證
073397,gl亞沽,0999,認購權證
073398,gm亞沽,0999,認購權證
073399,gn亞沽,0999,認購權證
073400,gp亞沽,0999,認購權證
073401,gq亞沽,0999,認購權證
073402,gr亞沽,0999,認購權證
073403,凱基31,0999,認購權證
073404,凱基32,0999,認購權證
073405,凱基33,0999,認購權證
073406,凱基34,0999,認購權證
073407,凱基35,0999,認購權證
073408,凱基36,0999,認購權證
073409,凱基37,0999,認購權證
073410,惺邦k7,0999,認購權證
073411,惺邦k8,0999,認購權證
073412,惺邦k9,0999,認購權證
073413,惺邦l1,0999,認購權證
073414,惺邦l2,0999,認購權證
073415,兆豐gb,0999,認購權證
073416,兆豐gc,0999,認購權證
073417,兆豐gd,0999,認購權證
073418,兆豐ge,0999,認購權證
073419,兆豐gf,0999,認購權證
073420,兆豐gj,0999,認購權證
073421,兆豐gk,0999,認購權證
073422,兆豐gl,0999,認購權證
073423,兆豐gm,0999,認購權證
073424,48第一,0999,認購權證
073425,49第一,0999,認購權證
073426,50第一,0999,認購權證
073427,日盛2g,0999,認購權證
073428,日盛2h,0999,認購權證
073429,日盛2j,0999,認購權證
073430,康姓ab,0999,認購權證
073431,康姓ac,0999,認購權證
073432,康姓ae,0999,認購權證
073433,康姓af,0999,認購權證
073434,康姓ag,0999,認購權證
073435,元惺54,0999,認購權證
073436,元惺55,0999,認購權證
073437,元惺56,0999,認購權證
073438,元惺57,0999,認購權證
073439,統一h3,0999,認購權證
073440,統一h4,0999,認購權證
073441,兆豐gn,0999,認購權證
073442,兆豐gp,0999,認購權證
073443,兆豐gq,0999,認購權證
073444,兆豐gr,0999,認購權證
073445,兆豐gs,0999,認購權證
073446,兆豐gt,0999,認購權證
073447,兆豐gu,0999,認購權證
073448,兆豐gv,0999,認購權證
073449,元大85,0999,認購權證
073450,元大86,0999,認購權證
073451,元大87,0999,認購權證
073452,元大88,0999,認購權證
073453,元大89,0999,認購權證
073454,元大90,0999,認購權證
073455,gt亞沽,0999,認購權證
073456,gu亞沽,0999,認購權證
073457,gv亞沽,0999,認購權證
073458,凱基39,0999,認購權證
073459,凱基40,0999,認購權證
073460,凱基41,0999,認購權證
073461,凱基42,0999,認購權證
073462,凱基43,0999,認購權證
073463,凱基44,0999,認購權證
073464,凱基48,0999,認購權證
073465,凱基49,0999,認購權證
073466,hz群益,0999,認購權證
073467,ia群益,0999,認購權證
073468,ib群益,0999,認購權證
073469,ic群益,0999,認購權證
073470,id群益,0999,認購權證
073471,ie群益,0999,認購權證
073472,if群益,0999,認購權證
073473,im群益,0999,認購權證
073474,in群益,0999,認購權證
073475,ip群益,0999,認購權證
073476,iq群益,0999,認購權證
073477,ir群益,0999,認購權證
073478,is群益,0999,認購權證
073479,it群益,0999,認購權證
073480,ak永豐,0999,認購權證
073481,al永豐,0999,認購權證
073482,am永豐,0999,認購權證
073483,an永豐,0999,認購權證
073484,惺邦l5,0999,認購權證
073485,惺邦l6,0999,認購權證
073486,惺邦l7,0999,認購權證
073487,ar永豐,0999,認購權證
073488,as永豐,0999,認購權證
073489,at永豐,0999,認購權證
073490,au永豐,0999,認購權證
073491,gw亞沽,0999,認購權證
073492,凱基50,0999,認購權證
073493,凱基51,0999,認購權證
073494,凱基52,0999,認購權證
073495,51第一,0999,認購權證
073496,日盛2l,0999,認購權證
073497,日盛2m,0999,認購權證
073498,日盛2n,0999,認購權證
073499,日盛2p,0999,認購權證
073500,元大94,0999,認購權證
073501,元惺60,0999,認購權證
073502,元惺61,0999,認購權證
073503,元惺62,0999,認購權證
073504,元惺63,0999,認購權證
073505,惺邦l9,0999,認購權證
073506,惺邦m2,0999,認購權證
073507,惺邦m3,0999,認購權證
073508,惺邦m4,0999,認購權證
073509,惺邦m5,0999,認購權證
073510,惺邦m6,0999,認購權證
073511,gz中則,0999,認購權證
073512,ha中則,0999,認購權證
073513,hb中則,0999,認購權證
073514,hc中則,0999,認購權證
073515,凱基54,0999,認購權證
073516,凱基55,0999,認購權證
073517,凱基56,0999,認購權證
073518,凱基57,0999,認購權證
073519,av永豐,0999,認購權證
073520,aw永豐,0999,認購權證
073521,褂銀69,0999,認購權證
073522,褂銀70,0999,認購權證
073523,1a元大,0999,認購權證
073524,1b元大,0999,認購權證
073525,1c元大,0999,認購權證
073526,1d元大,0999,認購權證
073527,1e元大,0999,認購權證
073528,1f元大,0999,認購權證
073529,1g元大,0999,認購權證
073530,元大98,0999,認購權證
073531,元大99,0999,認購權證
073532,國泰28,0999,認購權證
073533,iw群益,0999,認購權證
073534,iz群益,0999,認購權證
073535,ja群益,0999,認購權證
073536,jb群益,0999,認購權證
073537,jc群益,0999,認購權證
073538,jk群益,0999,認購權證
073539,jl群益,0999,認購權證
073540,jm群益,0999,認購權證
073541,統一h5,0999,認購權證
073542,元惺68,0999,認購權證
073543,元惺69,0999,認購權證
073544,元惺70,0999,認購權證
073545,元惺71,0999,認購權證
073546,元惺72,0999,認購權證
073547,元惺73,0999,認購權證
073548,日盛2q,0999,認購權證
073549,日盛2r,0999,認購權證
073550,日盛2s,0999,認購權證
073551,日盛2t,0999,認購權證
073552,日盛2u,0999,認購權證
073553,兆豐gw,0999,認購權證
073554,兆豐gx,0999,認購權證
073555,兆豐gy,0999,認購權證
073556,兆豐gz,0999,認購權證
073557,兆豐ha,0999,認購權證
073558,兆豐hb,0999,認購權證
073559,兆豐hc,0999,認購權證
073560,兆豐hd,0999,認購權證
073561,兆豐hg,0999,認購權證
073562,兆豐hh,0999,認購權證
073563,惺邦m7,0999,認購權證
073564,惺邦m8,0999,認購權證
073565,惺邦m9,0999,認購權證
073566,惺邦n1,0999,認購權證
073567,惺邦n2,0999,認購權證
